state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch
36,1988,1.710000038,4.199999809,18580.36523,59.1712532,0.119114533,0.100000001,0.100000001,21,0.179499999,0.148806006,5789.921875,1,0,0,2255,0.000125914,391,2.18326E-05,235,126,0.000168449,17,2.2727E-05,227,82,0.00028269,0.000102117,281,0.000246708,95,8.3406E-05,418.5799866,2.3372E-05,17909050,748000.875,802999.8125,1138998.375,103692,5.5,62.30000305,0.049764454
37,1982,1.639999986,9,11078.75879,60.30207443,1.431980968,22.37789917,0.42640999,21,27.62929916,0.210607007,7164.225586,1,0,0,1303,0.000216589,243,4.03923E-05,161,99,0.00033,19,6.3333E-05,169,52,0.000475076,0.000146177,175,0.00037155,51,0.00010828,683.8200073,0.000113666,6016002.5,300000,355732.2813,470999.8438,43100,9.699999809,57.79999924,-0.012952478
37,1983,1.559999943,8.899999619,11455.27539,59.55456543,1.376146793,22.1697998,0.440259993,21,26.74609947,0.207259998,7411.23291,1,0,0,1234,0.000203061,212,3.48856E-05,136,109,0.000372014,19,6.4846E-05,143,44,0.000405078,0.000124639,177,0.000376596,55,0.000117021,341.6199951,5.6215E-05,6076991.5,292999.7188,353018.3125,469999.6875,45038,9.600000381,57.90000153,0.079745099
37,1984,1.529999971,6.699999809,12089.01074,61.85476685,1.318681359,21.96369934,0.454560012,21,26.11090088,0.199801996,7814.156738,1,0,0,1450,0.000235161,227,3.68148E-05,137,96,0.000333333,11,3.8194E-05,150,34,0.000428174,9.70527E-05,213,0.000456103,68,0.00014561,373.1400146,6.0516E-05,6165988.5,288000.2813,350325.0625,466999.7813,48182,7.5,59.50000381,0.082591511
37,1985,1.5,5.400000095,12353.81348,63.1748085,1.271186471,21.75939941,0.469319999,21,25.5795002,0.194195002,7981.279785,1,0,0,1482,0.00023693,229,3.66107E-05,150,103,0.000357639,12,4.1667E-05,172,47,0.000494747,0.000135193,234,0.000508696,63,0.000136957,345.3299866,5.5209E-05,6255012,287999.9063,347652.3125,459999.6563,49923,7.199999809,60.10000229,0.030699912
37,1986,1.450000048,5.300000191,12839.00977,63.58063889,1.238390088,21.5571003,0.484569997,21,26.0272007,0.189738005,8254.920898,1,0,0,1647,0.000260148,251,3.96462E-05,171,117,0.000378641,20,6.4725E-05,174,44,0.000504348,0.000127536,228,0.000533958,66,0.000154567,409.6799927,6.4709E-05,6331011.5,308999.8125,345000,426999.8438,52262,7,60.70000076,0.04833914
37,1987,1.399999976,4.5,13325,65.08531189,1.200000048,21.35659981,0.50029999,21,25.69440079,0.185424998,8513.946289,1,0,0,1584,0.000246998,239,3.7268E-05,158,126,0.000407767,15,4.8544E-05,154,45,0.00045161,0.000131965,228,0.000541568,64,0.000152019,353.4400024,5.5112E-05,6413007,309000,341002.1875,420999.7813,54599.99609,6.199999809,61.5,0.077713855
37,1988,1.340000033,3.599999905,13767.08398,65.60705566,1.154956698,21.15800095,0.516560018,21,25.69440079,0.175695002,8929.410156,1,0,0,1573,0.00024241,206,3.1746E-05,141,102,0.00034,14,4.6667E-05,161,36,0.00050789,0.000113565,186,0.000434579,43,0.000100467,373.8299866,5.761E-05,6489006.5,300000,316997.7813,428000.4375,57943,5.5,62.30000305,0.041329272
38,1982,2.119999886,5.900000095,12553.69922,62.00417328,0.429594278,0.560100019,0.182769999,21,0,0.228972003,7815.472656,1,0,0,148,0.000220238,34,5.05952E-05,20,14,0.000424242,5,0.000151515,27,6,0.000695103,0.000154467,23,0.000418182,7,0.000127273,78.75,0.000117187,672000.3125,33000.03516,38843.15234,54999.97656,5252,9.699999809,57.79999924,-0.047459994
38,1983,1.980000019,5.599999905,12389.9082,61.80698395,0.412844062,0.592800021,0.174720004,21,0,0.221058995,7875.195801,1,0,0,116,0.000170338,30,4.40529E-05,23,11,0.000354839,1,3.2258E-05,9,4,0.000237815,0.000105696,24,0.000444444,9,0.000166667,72,0.000105727,680998.9375,30999.97461,37844.50781,54000.05078,5363,9.600000381,57.90000153,-0.066346899
38,1984,1.850000024,5.099999905,12690.11035,63.39468384,0.395604402,0.627399981,0.167019993,21,0,0.209676996,7826.76123,1,0,0,100,0.00014556,15,2.18341E-05,9,5,0.000166667,1,3.3333E-05,12,2,0.000325454,5.42424E-05,17,0.000320755,5,9.434E-05,58,8.4425E-05,687001.9375,29999.93945,36871.53906,52999.95313,5377,7.5,59.50000381,0.035667695
38,1985,1.850000024,5.900000095,12661.0166,64.47638702,0.381355941,0.664099991,0.159659997,21,0,0.201547995,7864.242188,1,0,0,90,0.000131387,29,4.23358E-05,23,6,0.000206897,2,6.8966E-05,12,6,0.000334042,0.000167021,15,0.0003,11,0.00022,36.13999939,5.2754E-05,684999.25,28999.93555,35923.58594,49999.99609,5387,7.199999809,60.10000229,-0.04341986
38,1986,1.590000033,6.300000191,12817.33789,64.27104187,0.371517032,0.702899992,0.152630001,21,0,0.194244996,8150.198242,1,0,0,100,0.000147275,13,1.91458E-05,8,7,0.000233333,2,6.6667E-05,9,2,0.000257143,5.71429E-05,12,0.000266667,1,2.2222E-05,31.09000015,4.5783E-05,679001.875,30000.04297,35000,44999.94531,5534,7,60.70000076,-0.025073109
38,1987,1.649999976,5.199999809,12971,65.0826416,0.360000014,0.743900001,0.145899996,21,0,0.185436994,8453.890625,1,0,0,101,0.000150298,29,4.31548E-05,20,6,0.000206897,2,6.8966E-05,10,4,0.00030303,0.000121212,13,0.000302326,7,0.000162791,40.38000107,6.0096E-05,671998.3125,28999.93555,33000.03125,42999.94141,5681,6.199999809,61.5,-0.07975243
38,1988,1.649999976,4.800000191,12351.2998,65.56016541,0.346487015,0.787400007,0.139479995,21,0,0.171434,8643.175781,1,0,0,104,0.000155922,18,2.69865E-05,16,6,0.000214286,0,0,12,4,0.0004,0.000133333,19,0.000452381,6,0.000142857,37.13000107,5.5668E-05,667000.1875,27999.96289,30000,41999.99609,5765,5.5,62.30000305,-0.051794123
39,1982,1.269999981,12.5,13039.37988,55.61218262,0.429594278,1.508700013,0.200000003,21,11.60200024,0.225713998,6659.626953,0,0,0,1607,0.000149155,421,3.90756E-05,271,130,0.000235507,19,3.442E-05,221,88,0.00037945,0.000151093,223,0.000284439,101,0.000128827,643.1300049,5.9693E-05,10774027,552000.5625,582422,783999.375,71751,9.699999809,57.79999924,-0.054407064
39,1983,1.24000001,12.19999981,13236.23828,55.74505234,0.412844062,1.566200018,0.200000003,21,11.64089966,0.199800998,6818.203613,0,1,0,1582,0.000147327,383,3.56677E-05,264,129,0.000243396,26,4.9057E-05,201,74,0.000353512,0.000130149,231,0.000301567,95,0.000124021,744.2800293,6.9313E-05,10738019,530000.5,568580.875,765998.9375,73214,9.600000381,57.90000153,0.021718489
39,1984,1.159999967,9.399999619,13784.61523,57.32587051,0.395604402,1.625800014,0.200000003,21,9.31099987,0.194478005,6973.470703,0,1,0,1646,0.000153259,408,3.79888E-05,258,131,0.000254369,23,4.466E-05,217,88,0.000390943,0.000158539,226,0.000300932,91,0.000121172,877.4400024,8.1698E-05,10739989,514999.875,555068.6875,751000.1875,74895,7.5,59.50000381,0.064763106
39,1985,1.179999948,8.899999619,13992.58496,57.96383667,0.381355941,1.68780005,0.200000003,21,9.307499886,0.180359006,7031.748535,0,1,0,1646,0.000153202,357,3.32278E-05,222,113,0.00022288,18,3.5503E-05,207,75,0.000382005,0.000138408,218,0.000297814,85,0.00011612,897.9199829,8.3574E-05,10743985,506999.2813,541877.625,732000.5,75549,7.199999809,60.10000229,0.019325618
39,1986,1.169999957,8.100000381,14279.66992,59.31868744,0.371517032,1.752099991,0.200000003,21,9.304100037,0.174851999,7196.973633,0,1,0,1673,0.000155657,407,3.78675E-05,267,129,0.000245247,25,4.7529E-05,205,82,0.000387524,0.000155009,285,0.00041185,104,0.000150289,843.8400269,7.8511E-05,10747990,526000.3125,529000,691999.5,77353,7,60.70000076,0.023344584
39,1987,1.139999986,7,14598,59.85544205,0.360000014,1.818799973,0.200000003,21,9.272999763,0.171217993,7340.248047,0,0,0,1772,0.000164318,383,3.55156E-05,249,155,0.000299228,18,3.4749E-05,204,85,0.00039382,0.000164093,229,0.000338257,76,0.00011226,684.6900024,6.3492E-05,10783968,517999.6563,518003.1563,677000.0625,79157,6.199999809,61.5,0.02558212
39,1988,1.059999943,6,14952.83887,60.74073792,0.346487015,1.888100028,0.200000003,21,9.272999763,0.159994006,7553.217773,0,0,0,1763,0.000162414,379,3.49148E-05,230,130,0.000261044,16,3.2129E-05,215,61,0.00043522,0.000123482,204,0.000304024,91,0.000135618,567.8400269,5.2311E-05,10854976,498000.3125,494003.0313,670999.6875,81990,5.5,62.30000305,0.040401839
40,1982,1.559999943,5.699999809,13552.50586,59.61701965,0.866348445,26.42230034,0.560109973,21,0,0.207454994,9288.460938,0,0,0,1054,0.000326215,234,7.24234E-05,119,72,0.000467532,15,9.7403E-05,130,42,0.000760391,0.000245665,164,0.000677686,52,0.000214876,321.1099854,9.9385E-05,3230998,154000.1563,170964.7656,241999.9844,30010.99805,9.699999809,57.79999924,0.013872582
40,1983,1.460000038,9,12784.40332,58.44370651,0.832568824,26.4333992,0.592819989,21,0,0.202159002,8929.328125,0,0,0,848,0.000256116,152,4.59076E-05,90,43,0.000284768,11,7.2848E-05,88,26,0.000517754,0.000152973,103,0.000420408,23,9.3878E-05,236.3699951,7.139E-05,3310999.5,151000.1094,169964.8438,245000.0938,29565,9.600000381,57.90000153,-0.060855288
40,1984,1.409999967,7,12881.31836,59.63681412,0.947390079,26.44459915,0.627439976,21,0,0.197189003,9359.798828,0,0,0,797,0.000240785,150,4.53172E-05,83,47,0.000321918,15,0.00010274,79,21,0.000467537,0.000124282,89,0.000372385,24,0.000100418,217.6199951,6.5748E-05,3310007,145999.9219,168970.75,238999.9688,30981,7.5,59.50000381,0.008276074
40,1985,1.289999962,7.099999905,12904.66113,60.39068604,0.961334765,26.45569992,0.664080024,21,0,0.187404007,9445.915039,0,0,0,744,0.000225386,124,3.75644E-05,77,47,0.000328671,8,5.5944E-05,82,24,0.000488146,0.000142872,84,0.000365217,27,0.000117391,204.1799927,6.1855E-05,3301003.5,143000.1406,167982.4844,230000.2344,31180.99805,7.199999809,60.10000229,-0.021290716
40,1986,1.169999957,8.199999809,12656.34668,60.89293289,0.936532557,26.46689987,0.702859998,21,0,0.180598006,9496.078125,0,0,0,699,0.000211434,127,3.8415E-05,71,58,0.000381579,19,0.000125,59,19,0.000353293,0.000113772,97,0.000459716,22,0.000104265,177.3500061,5.3646E-05,3305996.25,151999.9688,167000,210999.8438,31393.99805,7,60.70000076,-0.045497637
40,1987,1.090000033,7.400000095,12607,60.30820465,0.907500029,26.47800064,0.743910015,21,0,0.171737999,9659.524414,0,0,0,597,0.000182457,97,2.96455E-05,59,40,0.000268456,15,0.000100671,55,18,0.00034375,0.0001125,65,0.000320197,19,9.3596E-05,147.8800049,4.5196E-05,3272003.75,149000.2031,160000,203000.0313,31606,6.199999809,61.5,-0.078522123
40,1988,1.059999943,6.699999809,12822.90625,59.59765244,0.873436034,26.48920059,0.787349999,21,0,0.161579996,9990.114258,0,0,0,634,0.000195558,102,3.14621E-05,71,49,0.000340278,8,5.5556E-05,73,23,0.00049324,0.000155405,76,0.000383838,17,8.5859E-05,166.3399963,5.1308E-05,3242005,143999.9063,148000.9688,198000.2031,32388,5.5,62.30000305,0.013908002
41,1982,1.679999948,11.5,12626.49121,58.46230316,0.225190938,1.023699999,2.799999952,21,0.192900002,0.187434003,7262.638184,0,0,0,518,0.00019408,90,3.37205E-05,59,30,0.000243902,8,6.5041E-05,66,14,0.000512037,0.000108614,64,0.000349727,24,0.000131148,163.3800049,6.1215E-05,2669002.5,123000.2188,128896.9922,182999.8906,19384,9.699999809,57.79999924,-0.071293421
41,1983,1.639999986,10.80000019,12925.45898,59.56175232,0.216410562,1.035699964,2.799999952,21,0.193599999,0.177792996,7728.198242,0,0,0,550,0.000206767,92,3.45865E-05,55,33,0.000279661,8,6.7797E-05,64,11,0.000505478,8.68791E-05,79,0.00044382,21,0.000117978,165.0500031,6.2048E-05,2659999,118000.0078,126612.7422,178000.0938,20557,9.600000381,57.90000153,0.034377612
41,1984,1.580000043,9.399999619,13246.1543,59.76272964,0.207373634,1.047899961,2.799999952,21,0.192499995,0.174122006,7826.238281,0,1,1,572,0.000213752,78,2.9148E-05,61,47,0.000405172,8,6.8966E-05,62,10,0.000498517,8.04059E-05,83,0.000477011,16,9.1954E-05,153.7799988,5.7465E-05,2675998.25,116000.1172,124368.9609,174000.1875,20943,7.5,59.50000381,0.054163199
41,1985,1.5,8.800000191,13376.05957,59.29945755,0.199904665,1.060299993,2.799999952,21,0.200599998,0.165583998,7985.869141,0,1,1,559,0.000208039,74,2.754E-05,50,39,0.000336207,10,8.6207E-05,53,11,0.00043384,9.00422E-05,79,0.000467456,17,0.000100592,150.3699951,5.5963E-05,2686996.25,115999.9609,122164.9531,168999.8594,21458,7.199999809,60.10000229,0.017302427
41,1986,1.429999948,8.5,13649.12305,60.55447388,0.194747165,1.07280004,2.799999952,21,0.203899994,0.165852994,8288.321289,0,1,1,619,0.00022909,69,2.55366E-05,40,48,0.000393443,4,3.2787E-05,60,11,0.0005,9.16667E-05,69,0.000415663,15,9.0361E-05,176.4299927,6.5297E-05,2701994.75,121999.8828,119999.9922,165999.8594,22395,7,60.70000076,0.033169784
41,1987,1.399999976,6.199999809,14019,62.47600937,0.188710004,1.085399985,2.799999952,21,0.202299997,0.159337997,8565.328125,0,1,1,620,0.000227606,57,2.09251E-05,44,53,0.000449153,6,5.0847E-05,73,12,0.00061864,0.000101695,74,0.00045679,17,0.000104938,144.5399933,5.3061E-05,2724005.5,117999.875,118000.7813,162000.0469,23332,6.199999809,61.5,0.022640329
41,1988,1.379999995,5.800000191,14326.27539,63.25953674,0.181626573,1.098199964,2.799999952,21,0.202299997,0.151538998,9108.770508,0,1,1,677,0.000244669,95,3.43332E-05,57,57,0.000504425,10,8.8496E-05,83,17,0.0007094,0.000145299,68,0.000427673,17,0.000106918,153.8999939,5.562E-05,2767003.5,112999.9453,117000.2813,158999.9844,25204,5.5,62.30000305,0.057864115
42,1982,1.360000014,10.89999962,13651.55176,53.45505905,0.286396176,0.100000001,0.233309999,21,10.76309967,0.183375999,6003.268555,1,0,0,1819,0.000153127,432,3.63667E-05,234,126,0.000211765,16,2.6891E-05,216,80,0.000343027,0.000127047,282,0.000333333,110,0.000130024,581.0900269,4.8918E-05,11879029,594999.1875,629687.375,846000.8125,71313,9.699999809,57.79999924,-0.035829071
42,1983,1.320000052,11.80000019,13706.42188,52.90976334,0.275229365,0.100000001,0.251980007,21,10.70359993,0.176879004,6080.384277,1,0,0,1721,0.000144731,397,3.33866E-05,237,109,0.000189236,14,2.4306E-05,211,68,0.00034175,0.000110137,253,0.000303721,102,0.000122449,533.4199829,4.4859E-05,11891025,576000.3125,617411.125,833001.375,72302,9.600000381,57.90000153,0.020704107
42,1984,1.309999943,9.100000381,13987.91211,54.15986633,0.263736248,0.100000001,0.272159994,21,10.94180012,0.170682997,6250.283203,1,0,0,1727,0.000145285,359,3.02011E-05,239,110,0.000197487,15,2.693E-05,186,73,0.000307248,0.000120587,236,0.000289216,90,0.000110294,497.1300049,4.1821E-05,11886981,556998.6875,605374.3125,815999.125,74297,7.5,59.50000381,0.043332726
42,1985,1.289999962,8,14356.99121,55.23685074,0.254237294,0.100000001,0.293949991,21,10.97270012,0.166262999,6363.63623,1,0,0,1771,0.000149414,409,3.4506E-05,253,108,0.00019963,14,2.5878E-05,178,62,0.000299879,0.000104452,261,0.00032913,110,0.000138714,567.7600098,4.79E-05,11852972,541000.875,593572.125,792999.6875,75428,7.199999809,60.10000229,0.020665718
42,1986,1.269999981,6.800000191,14713.10645,56.80441284,0.247678012,0.100000001,0.317479998,21,10.77470016,0.161688,6476.124023,1,0,0,1894,0.00015924,438,3.68253E-05,291,138,0.000251825,31,5.6569E-05,213,67,0.000365979,0.00011512,263,0.000357823,115,0.000156463,618.5200195,5.2002E-05,11893997,547999.625,582000,735000.25,77027,7,60.70000076,0.033719938
42,1987,1.230000019,5.699999809,15200,57.35642242,0.239999995,0.100000001,0.342900008,21,10.80760002,0.156139001,6587.291992,1,0,0,1987,0.000166471,442,3.70308E-05,242,111,0.00020709,18,3.3582E-05,202,74,0.00035689,0.000130742,265,0.000370112,113,0.000157821,647.8300171,5.4275E-05,11936013,535998.875,566000.75,715999.5,78626,6.199999809,61.5,0.048036527
42,1988,1.139999986,5.099999905,15623.67676,58.54650879,0.230991334,0.100000001,0.370350003,21,10.80760002,0.149836004,6769.258301,1,0,0,1931,0.000160903,405,3.37472E-05,252,110,0.000214844,13,2.5391E-05,215,67,0.00040566,0.000126415,245,0.000334243,93,0.000126876,574.0100098,4.783E-05,12001019,511999.4063,530000.5,732999.625,81238,5.5,62.30000305,0.043361302
44,1982,2.089999914,10.19999981,13326.96875,58.60655975,0.174224347,0.100000001,0.100000001,20,1.6954,0.196667001,6192.878418,1,0,0,105,0.000110063,36,3.77358E-05,20,9,0.000195652,4,8.6957E-05,18,10,0.000322053,0.000178918,18,0.000243243,6,8.1081E-05,31.79999924,3.3333E-05,953999.0625,46000.04297,55891.45703,74000.07031,5908,9.699999809,57.79999924,-0.025726952
44,1983,2.130000114,8.300000191,13759.17383,59.18367386,0.167431191,0.100000001,0.100000001,20,1.694599986,0.190400004,6290.824707,1,0,0,100,0.000104603,26,2.71967E-05,22,6,0.000136364,0,0,12,3,0.000218611,5.46527E-05,16,0.000216216,7,9.4595E-05,27.53000069,2.8796E-05,955995.5,43999.88281,54892.10938,74000.07813,6014,9.600000381,57.90000153,0.045932196
44,1984,2.059999943,5.300000191,14312.08789,62.53369522,0.160439551,0.100000001,0.100000001,20.5,1.470900059,0.181668997,5509.383301,1,0,0,79,8.2121E-05,24,2.4948E-05,17,5,0.000116279,1,2.3256E-05,10,5,0.000185492,9.27461E-05,16,0.000222222,5,6.9444E-05,24.60000038,2.5577E-05,961995.125,43000.02734,53910.625,72000.07031,5300,7.5,59.50000381,0.074032083
44,1985,2.069999933,4.900000095,14595.33887,63.63636398,0.154661015,0.100000001,0.100000001,21,1.67869997,0.177523002,6015.479004,1,0,0,109,0.000112603,32,3.30579E-05,17,9,0.000214286,1,2.381E-05,13,7,0.00024553,0.000132208,28,0.0004,13,0.000185714,30.70000076,3.1712E-05,968002.6875,41999.94531,52946.69531,70000,5823,7.199999809,60.10000229,0.041573212
44,1986,1.870000005,4,15109.3916,64.72148132,0.150670797,0.100000001,0.100000001,21,1.756000042,0.172160998,6064.592285,1,0,0,124,0.000127179,25,2.5641E-05,17,7,0.000159091,1,2.2727E-05,17,3,0.000326923,5.76923E-05,14,0.000222222,4,6.3492E-05,47.13999939,4.8352E-05,975003.75,43999.97656,52000,63000.0625,5913,7,60.70000076,0.06100665
44,1987,1.879999995,3.799999952,15633,65.48556519,0.145999998,0.100000001,0.100000001,21,1.744400024,0.167711005,6088.210938,1,0,0,113,0.000114604,31,3.14402E-05,23,5,0.000116279,1,2.3256E-05,15,4,0.000294118,7.8431E-05,24,0.000393443,13,0.000213115,42.54999924,4.315E-05,986003.9375,43000.02734,50999.9375,60999.94141,6003,6.199999809,61.5,0.053568423
44,1988,1.929999948,3.099999905,16257.94043,66.27604675,0.140519723,0.100000001,0.100000001,21,1.744400024,0.158108994,5894.251465,1,0,0,125,0.000125881,30,3.02115E-05,21,8,0.000195122,3,7.3171E-05,13,8,0.000282609,0.000173913,13,0.0002,8,0.000123077,37.5,3.7764E-05,993001.375,40999.98828,45999.95313,65000,5853,5.5,62.30000305,0.041931815
45,1982,1.879999995,10.80000019,10393.79492,57.82401657,2.062052488,25.13579941,0.400000006,21,0,0.211842999,7508.355469,0,0,0,730,0.000226286,140,4.33974E-05,95,62,0.000360465,15,8.7209E-05,77,23,0.000393557,0.000117556,101,0.000388462,28,0.000107692,219.6000061,6.807E-05,3226006,172000.0625,195651.4063,259999.6875,24222,9.699999809,57.79999924,-0.023243269
45,1983,1.929999948,10,10693.80762,56.51431274,1.981651425,24.85829926,0.400000006,21,0,0.208084002,7666.370117,0,1,1,844,0.000259055,175,5.37139E-05,100,58,0.000349398,12,7.2289E-05,88,26,0.000453087,0.000133867,131,0.000505792,42,0.000162162,277.1300049,8.5062E-05,3257995.5,165999.7969,194222.9844,258999.7656,24977,9.600000381,57.90000153,0.059818022
45,1984,1.909999967,7.099999905,11160.43945,57.83942795,1.898901105,24.58390045,0.400000006,21,0,0.198570997,7865.243164,0,1,1,916,0.000277408,142,4.30042E-05,95,55,0.000339506,7,4.321E-05,82,21,0.0004253,0.000108918,130,0.000498084,36,0.000137931,320.7000122,9.7124E-05,3301995.75,162000.0938,192805,261000.1563,25971,7.5,59.50000381,0.076770589
45,1985,1.899999976,6.800000191,11369.70313,59.90935516,1.830508471,24.3125,0.400000006,21,0,0.193221003,7970.419434,0,1,1,951,0.000284135,175,5.22856E-05,102,56,0.00035,7,4.375E-05,111,35,0.000579945,0.000182866,144,0.000564706,37,0.000145098,400.0499878,0.000119526,3347000.75,160000,191397.375,254999.9531,26677,7.199999809,60.10000229,0.01880542
45,1986,1.769999981,6.199999809,11674.92285,60.85539627,1.783281803,24.0442009,0.400000006,21,0,0.188850999,8414.967773,0,1,1,1059,0.000313221,192,5.67879E-05,119,67,0.00039645,13,7.6923E-05,95,24,0.0005,0.000126316,153,0.000659483,49,0.000211207,485.3900146,0.000143565,3380999.25,168999.875,189999.9844,231999.9063,28451,7,60.70000076,0.041620128
45,1987,1.690000057,5.599999905,12027,61.76352692,1.728000045,23.77879906,0.400000006,21,0,0.185350001,8824.517578,0,1,1,1086,0.00031708,197,5.75182E-05,124,73,0.000429412,11,6.4706E-05,131,40,0.000700535,0.000213904,141,0.000615721,46,0.000200873,377.769989,0.000110299,3425003,169999.9063,186999.9375,228999.8281,30224,6.199999809,61.5,0.07474573
45,1988,1.700000048,4.5,12440.80859,62.61349869,1.663137674,23.5163002,0.400000006,21,0,0.169980004,9152.458984,0,1,1,1034,0.000297983,188,5.41787E-05,130,72,0.000428571,15,8.9286E-05,115,32,0.000672515,0.000187135,133,0.000561181,40,0.000168776,321.6000061,9.2681E-05,3469996.5,168000.1719,170999.9063,237000.1875,31759,5.5,62.30000305,0.054232448
46,1982,1.830000043,5.5,11323.38867,62.72544861,0.718377113,0.656599998,0.380649,21,0,0.242798001,9165.685547,1,0,0,148,0.000213256,30,4.32277E-05,27,7,0.0002,3,8.5714E-05,15,1,0.000376438,2.50959E-05,27,0.000509434,10,0.000188679,54.34000015,7.8306E-05,694001.5625,35000,39847.15625,53000,6361,9.699999809,57.79999924,-0.034946721
46,1983,1.789999962,5.400000095,11091.74316,62.69841003,0.690366983,0.686800003,0.371327013,21,0,0.229347005,9037.208008,1,0,0,175,0.000250358,23,3.29041E-05,19,11,0.000333333,4,0.000121212,12,4,0.000308893,0.000102964,22,0.000423077,3,5.7692E-05,47,6.7239E-05,698999.0625,33000.03125,38848.44141,51999.99219,6317,9.600000381,57.90000153,-0.018384624
46,1984,1.669999957,4.300000191,11661.53809,64.89151764,0.661538482,0.718500018,0.362233996,21,0,0.219713002,9079.438477,1,0,0,143,0.000202837,25,3.5461E-05,18,12,0.000375,3,9.375E-05,17,5,0.000448848,0.000132014,24,0.000461538,8,0.000153846,50.63999939,7.1836E-05,704999.5625,32000,37874.76172,52000.05078,6401,7.5,59.50000381,0.080371842
46,1985,1.75999999,5.099999905,11684.32227,64.42687225,0.637711883,0.751600027,0.353363007,21,0,0.209174007,8865.828125,1,0,0,130,0.000183616,17,2.40113E-05,11,11,0.000354839,1,3.2258E-05,7,2,0.000189571,5.41631E-05,22,0.00044898,5,0.000102041,34.90000153,4.9291E-05,707999.3125,30999.97461,36925.48438,48999.95703,6277,7.199999809,60.10000229,-0.00674388
46,1986,1.470000029,4.699999809,12175.43848,65.16634369,0.621259034,0.786199987,0.344709992,21,0,0.199288994,8817.817383,1,0,0,134,0.000189266,23,3.24859E-05,17,6,0.0001875,2,6.25E-05,14,6,0.000388889,0.000166667,20,0.000465116,6,0.000139535,36.09000015,5.098E-05,707998.3125,32000,36000,43000.02734,6243,7,60.70000076,0.027117424
46,1987,1.5,4.199999809,12545,66.01941681,0.609252989,0.82249999,0.336268008,21,0,0.193110004,8757.422852,1,0,0,134,0.000188999,14,1.97461E-05,10,8,0.000258065,1,3.2258E-05,15,2,0.000428571,5.7143E-05,17,0.000404762,4,9.5238E-05,30.04000092,4.2373E-05,708998.5,30999.94141,35000.03516,41999.99219,6208.999512,6.199999809,61.5,-0.033471428
46,1988,1.450000048,3.900000095,12276.22754,66.21621704,0.593364775,0.860400021,0.328033,21,0,0.179332003,9304.342773,1,0,0,147,0.000206171,23,3.22581E-05,16,12,0.0004,1,3.3333E-05,16,8,0.0005,0.00025,18,0.000418605,4,9.3023E-05,42.72999954,5.9933E-05,713000.375,30000,31999.99805,42999.96484,6634,5.5,62.30000305,-0.003475252
47,1982,1.350000024,11.80000019,10988.06641,53.99885178,0.338094264,25.83650017,0.200000003,19,1.886399984,0.198827997,7458.300293,0,1,0,1055,0.000226152,243,5.209E-05,153,84,0.000357447,13,5.5319E-05,154,54,0.000602308,0.000211199,143,0.000418129,50,0.000146199,386.769989,8.2909E-05,4665004,234999.875,255683.0781,341999.7188,34793,9.699999809,57.79999924,-0.019098325
47,1983,1.340000033,11.5,11183.48633,55.06419373,0.324911684,25.65670013,0.200000003,19,1.876700044,0.193915993,7733.209473,0,1,0,1037,0.000221156,193,4.11602E-05,111,53,0.00023348,10,4.4053E-05,153,42,0.000604816,0.000166028,141,0.000414706,38,0.000111765,377.8900146,8.0591E-05,4688997.5,227000.1719,252969.4219,339999.9063,36261,9.600000381,57.90000153,0.041489325
47,1984,1.350000024,8.600000381,11704.39551,57.31224823,0.311343938,25.47809982,0.200000003,19.67000008,1.861999989,0.183345005,7728.100098,0,1,0,1095,0.000231697,213,4.50698E-05,128,65,0.000294118,10,4.5249E-05,151,51,0.000603313,0.000203768,165,0.000486726,42,0.000123894,388.7200012,8.2252E-05,4726000,220999.7188,250284.5469,338999.7813,36523,7.5,59.50000381,0.075437926
47,1985,1.320000052,8,11919.49121,57.64738464,0.300130278,25.30069923,0.200000003,21,1.84800005,0.187638,7614.015625,0,1,0,1101,0.000231205,183,3.84292E-05,114,65,0.000295455,8,3.6364E-05,117,23,0.000472483,9.28812E-05,177,0.000528358,58,0.000173134,324.3099976,6.8104E-05,4762007.5,219999.6719,247628.1719,335000.1563,36258,7.199999809,60.10000229,0.030371552
47,1986,1.24000001,8,12371.5166,58.03252029,0.292386979,25.12459946,0.200000003,21,0,0.174572006,8165,0,1,0,1230,0.00025625,233,4.85417E-05,148,90,0.000386266,10,4.2918E-05,158,51,0.000644898,0.000208163,175,0.000568182,57,0.000185065,395.6900024,8.2435E-05,4800000,233000.0469,244999.9844,307999.9063,39192,7,60.70000076,0.0429537
47,1987,1.210000038,6.599999905,12876,59.23913193,0.28332299,24.9496994,0.200000003,21,0,0.168928996,8676.842773,0,1,0,1248,0.000257055,225,4.6344E-05,135,97,0.00041453,20,8.547E-05,150,45,0.000619835,0.00018595,152,0.000498361,46,0.00015082,376.3699951,7.7521E-05,4854992,233999.9531,241999.8906,304999.7813,42126.00391,6.199999809,61.5,0.078576535
